institution_id,institution_title,institution_url,source_page_url,source_page_count,source_page_urls,event_name,description,start_date,end_date,price_type,price_text,confidence,evidence,validation_status,validation_score,validation_reason,validation_checked_url,validation_http_status,validation_checked_at
inst-02149,김대중컨벤션센터,https://kdjcenter.gjto.or.kr/,https://kdjcenter.gjto.or.kr/,1,https://kdjcenter.gjto.or.kr/,광주광역시선거관리위원회 사진전,전시장 A.B홀 | 2026-05-14 ~ 2026-05-17 | D-13 | 광주광역시선거관리위원회 사진전 | 광주광역시선거관리위원회 사진전 | 장소 : | 콘코스홀,2026-05-14,2026-05-17,unknown,,0.88,전시장 A.B홀 | 2026-05-14 ~ 2026-05-17 | D-13 | 광주광역시선거관리위원회 사진전 | 광주광역시선거관리위원회 사진전 | 장소 : | 콘코스홀,verified,100,"http 200; text extracted; event name match; institution title match; start date match; end date match; exhibition keyword; negative signal: 404, 로그인",https://kdjcenter.gjto.or.kr/,200,2026-05-02 12:55
inst-02159,시화문화마을금봉미술관,https://gbartmuseum.or.kr/,https://gbartmuseum.or.kr/,1,https://gbartmuseum.or.kr/,繪事後素(회사후소) 비엔날레 파빌리온-중국 / 전시 연계 프로그램 및 문화 체험 프로그램,"2025년 8월 미술관 보수 공사 (전시실1,2,3실, 문화강좌 1,2실, 기타) | 2025년 8월 미술관 보수 공사 (전시실1,2,3실, 문화강좌 1,2실, 기타) | 2025-08-01 | 繪事後素(회사후소) 비엔날레 파빌리온-중국 / 전시 연계 프로그램 및 문화 체험 프로그램 | 繪事後素(회사후소) 비엔날레 파빌리온-중국 / 전시 연계 프로그램 및 문화 체험 프로그램 | 2024-08-29 | Press",2025-08-01,,unknown,,0.95,"2025년 8월 미술관 보수 공사 (전시실1,2,3실, 문화강좌 1,2실, 기타) | 2025년 8월 미술관 보수 공사 (전시실1,2,3실, 문화강좌 1,2실, 기타) | 2025-08-01 | 繪事後素(회사후소) 비엔날레 파빌리온-중국 / 전시 연계 프로그램 및 문화 체험 프로그램 | 繪事後素(회사후소) 비엔날레 파빌리온-중국 / 전시 연계 프로그램 및 문화 체험 프로그램 | 2024-08-29 | Press",likely_true,70,"http 200; text extracted; event name match; start date match; exhibition keyword; negative signal: 404, 로그인, 권한",https://gbartmuseum.or.kr/,200,2026-05-02 12:55
inst-02159,시화문화마을금봉미술관,https://gbartmuseum.or.kr/,https://gbartmuseum.or.kr/,1,https://gbartmuseum.or.kr/,"동물 도상으로 풀어낸 이야기 보따리-이두환 기획전, 24일까지 금봉미술관","Press | 보도자료 | + MORE | 동물 도상으로 풀어낸 이야기 보따리-이두환 기획전, 24일까지 금봉미술관 | 동물 도상으로 풀어낸 이야기 보따리-이두환 기획전, 24일까지 금봉미술관 | 2025-10-19 | 광주 북구, '2025 주민자치센터 프로그램 페스티벌' 개최",2025-10-19,,unknown,,0.88,"Press | 보도자료 | + MORE | 동물 도상으로 풀어낸 이야기 보따리-이두환 기획전, 24일까지 금봉미술관 | 동물 도상으로 풀어낸 이야기 보따리-이두환 기획전, 24일까지 금봉미술관 | 2025-10-19 | 광주 북구, '2025 주민자치센터 프로그램 페스티벌' 개최",likely_true,70,"http 200; text extracted; event name match; start date match; exhibition keyword; negative signal: 404, 로그인, 권한",https://gbartmuseum.or.kr/,200,2026-05-02 12:55
inst-02159,시화문화마을금봉미술관,https://gbartmuseum.or.kr/,https://gbartmuseum.or.kr/3030,1,https://gbartmuseum.or.kr/3030,'이별은 나중에 온다' 황신애 개인전 / 2026.04.18(토) ~ 04.25(토),과거 전시 | 과거 전시 | 공지 | '이별은 나중에 온다' 황신애 개인전 / 2026.04.18(토) ~ 04.25(토) | 0 | 0 | 1일전,2026-04-18,,unknown,,0.88,과거 전시 | 과거 전시 | 공지 | '이별은 나중에 온다' 황신애 개인전 / 2026.04.18(토) ~ 04.25(토) | 0 | 0 | 1일전,likely_true,70,"http 200; text extracted; event name match; start date match; exhibition keyword; negative signal: 404, 로그인, 권한",https://gbartmuseum.or.kr/3030,200,2026-05-02 12:55
inst-02159,시화문화마을금봉미술관,https://gbartmuseum.or.kr/,https://gbartmuseum.or.kr/3030,1,https://gbartmuseum.or.kr/3030,'여정' 윤승진 불화 개인전 / 2025.11.30(월) ~ 12.9(화),조회 | 128 | 공지 | '여정' 윤승진 불화 개인전 / 2025.11.30(월) ~ 12.9(화) | 0 | 0 | 2025-12-09,2025-11-30,,unknown,,0.88,조회 | 128 | 공지 | '여정' 윤승진 불화 개인전 / 2025.11.30(월) ~ 12.9(화) | 0 | 0 | 2025-12-09,likely_true,70,"http 200; text extracted; event name match; start date match; exhibition keyword; negative signal: 404, 로그인, 권한",https://gbartmuseum.or.kr/3030,200,2026-05-02 12:55
inst-02159,시화문화마을금봉미술관,https://gbartmuseum.or.kr/,https://gbartmuseum.or.kr/3030,1,https://gbartmuseum.or.kr/3030,'광주 전통공예 문화학교 작품 전시회 / 2025.10.02(화) ~ 10(수),조회 | 136 | 공지 | '광주 전통공예 문화학교 작품 전시회 / 2025.10.02(화) ~ 10(수) | 0 | 0 | 2025-12-09,2025-10-02,,unknown,,0.95,조회 | 136 | 공지 | '광주 전통공예 문화학교 작품 전시회 / 2025.10.02(화) ~ 10(수) | 0 | 0 | 2025-12-09,likely_true,70,"http 200; text extracted; event name match; start date match; exhibition keyword; negative signal: 404, 로그인, 권한",https://gbartmuseum.or.kr/3030,200,2026-05-02 12:55
inst-02159,시화문화마을금봉미술관,https://gbartmuseum.or.kr/,https://gbartmuseum.or.kr/3030,1,https://gbartmuseum.or.kr/3030,'마음을 담다'_임정희 제1회 개인전 / 2025.11.21(금) ~ 11.29(토),조회 | 169 | 공지 | '마음을 담다'_임정희 제1회 개인전 / 2025.11.21(금) ~ 11.29(토) | 0 | 0 | 2025-11-25,2025-11-21,,unknown,,0.88,조회 | 169 | 공지 | '마음을 담다'_임정희 제1회 개인전 / 2025.11.21(금) ~ 11.29(토) | 0 | 0 | 2025-11-25,likely_true,70,"http 200; text extracted; event name match; start date match; exhibition keyword; negative signal: 404, 로그인, 권한",https://gbartmuseum.or.kr/3030,200,2026-05-02 12:55
inst-02159,시화문화마을금봉미술관,https://gbartmuseum.or.kr/,https://gbartmuseum.or.kr/3030,1,https://gbartmuseum.or.kr/3030,'바람의 노래'(제11회 먹빛-캘리그라피 그룹전) / 2025.11.15(토) ~ 11.29(토),조회 | 109 | 공지 | '바람의 노래'(제11회 먹빛-캘리그라피 그룹전) / 2025.11.15(토) ~ 11.29(토) | 0 | 0 | 2025-11-20,2025-11-15,,unknown,,0.88,조회 | 109 | 공지 | '바람의 노래'(제11회 먹빛-캘리그라피 그룹전) / 2025.11.15(토) ~ 11.29(토) | 0 | 0 | 2025-11-20,likely_true,70,"http 200; text extracted; event name match; start date match; exhibition keyword; negative signal: 404, 로그인, 권한",https://gbartmuseum.or.kr/3030,200,2026-05-02 12:56
inst-02159,시화문화마을금봉미술관,https://gbartmuseum.or.kr/,https://gbartmuseum.or.kr/1050/,1,https://gbartmuseum.or.kr/1050/,繪事後素(회사후소) 비엔날레 파빌리온-중국 / 전시 연계 프로그램 및 문화 체험 프로그램,192 | 0 | 1 | 繪事後素(회사후소) 비엔날레 파빌리온-중국 / 전시 연계 프로그램 및 문화 체험 프로그램 | 금봉미술관 | 2024-08-29 | 조회수,2024-08-29,,unknown,,0.95,192 | 0 | 1 | 繪事後素(회사후소) 비엔날레 파빌리온-중국 / 전시 연계 프로그램 및 문화 체험 프로그램 | 금봉미술관 | 2024-08-29 | 조회수,likely_true,70,"http 200; text extracted; event name match; start date match; exhibition keyword; negative signal: 404, 로그인, 권한",https://gbartmuseum.or.kr/1050/,200,2026-05-02 12:56
inst-02177,광주광역시 서구문화원,http://www.gjsgcc.or.kr/,http://www.gjsgcc.or.kr/ko/16,1,http://www.gjsgcc.or.kr/ko/16,"숨결, 스며들다 ? 유동명 초대전에 부쳐","생의 길목에서 그려낸 깊은 6악장의 울림 | 정인서 | 2025-04-22 | 숨결, 스며들다 ? 유동명 초대전에 부쳐 | 정인서 | 2025-04-22 | 여백 속의 시적 울림, 정창기 초대전",2025-04-22,,unknown,,0.88,"생의 길목에서 그려낸 깊은 6악장의 울림 | 정인서 | 2025-04-22 | 숨결, 스며들다 ? 유동명 초대전에 부쳐 | 정인서 | 2025-04-22 | 여백 속의 시적 울림, 정창기 초대전",likely_true,70,"http 200; text extracted; event tokens: 숨결, 스며들다, 유동명, 초대전에; institution title match; start date match; exhibition keyword; negative signal: robot",http://www.gjsgcc.or.kr/ko/16,200,2026-05-02 12:56
inst-02177,광주광역시 서구문화원,http://www.gjsgcc.or.kr/,http://www.gjsgcc.or.kr/ko/16,1,http://www.gjsgcc.or.kr/ko/16,"여백 속의 시적 울림, 정창기 초대전","숨결, 스며들다 ? 유동명 초대전에 부쳐 | 정인서 | 2025-04-22 | 여백 속의 시적 울림, 정창기 초대전 | 서구문화원 | 2025-04-01 | “환희를 향한 시간과 기억의 미학”",2025-04-22,,unknown,,0.88,"숨결, 스며들다 ? 유동명 초대전에 부쳐 | 정인서 | 2025-04-22 | 여백 속의 시적 울림, 정창기 초대전 | 서구문화원 | 2025-04-01 | “환희를 향한 시간과 기억의 미학”",verified,90,http 200; text extracted; event name match; institution title match; start date match; exhibition keyword; negative signal: robot,http://www.gjsgcc.or.kr/ko/16,200,2026-05-02 12:56
inst-02177,광주광역시 서구문화원,http://www.gjsgcc.or.kr/,http://www.gjsgcc.or.kr/ko/16,1,http://www.gjsgcc.or.kr/ko/16,"광주시립미술관, 제24회 하정웅청년작가초대전 ‘빛2024’","루오 티안: 전통과 현대의 경계를 넘나드는 예술적 실험 | 서구문화원 | 2025-03-14 | 광주시립미술관, 제24회 하정웅청년작가초대전 ‘빛2024’ | 서구문화원 | 2025-02-12 | 주한미대사관으로 간 무안 벅수는 어디에 있나?",2025-03-14,,unknown,,0.95,"루오 티안: 전통과 현대의 경계를 넘나드는 예술적 실험 | 서구문화원 | 2025-03-14 | 광주시립미술관, 제24회 하정웅청년작가초대전 ‘빛2024’ | 서구문화원 | 2025-02-12 | 주한미대사관으로 간 무안 벅수는 어디에 있나?",verified,90,http 200; text extracted; event name match; institution title match; start date match; exhibition keyword; negative signal: robot,http://www.gjsgcc.or.kr/ko/16,200,2026-05-02 12:56
inst-02185,의재미술관,http://www.uijae.org/,http://www.uijae.org/,1,http://www.uijae.org/,[기획전] 2026 의재미술관 소장품전,진행중인 전시 및 프로그램 | 더 보러가기 > | 2026-03-03 ~ 2026-07-31 | [기획전] 2026 의재미술관 소장품전 | < | 의재와의 아름다운 동행> | 진행중,2026-03-03,2026-07-31,unknown,,0.88,진행중인 전시 및 프로그램 | 더 보러가기 > | 2026-03-03 ~ 2026-07-31 | [기획전] 2026 의재미술관 소장품전 | < | 의재와의 아름다운 동행> | 진행중,verified,128,http 200; text extracted; event name match; institution title match; start date match; end date match; exhibition keyword; followed redirect,https://www.uijae.org/,200,2026-05-02 12:56
inst-02185,의재미술관,http://www.uijae.org/,http://www.uijae.org/,1,http://www.uijae.org/,2023 의재미술관 기획전 (제4전시실) 연장 전시 안내(~08.20.…,2024-04-30 | [학운동주민자치회 프로그램] 무꽃동 미술여행 성료 | 2023-06-21 | 2023 의재미술관 기획전 (제4전시실) 연장 전시 안내(~08.20.… | 2023-06-14 | 2023 의재미술관 사생대회 성황리에 종료 | 2023-06-11,2024-04-30,,unknown,,0.95,2024-04-30 | [학운동주민자치회 프로그램] 무꽃동 미술여행 성료 | 2023-06-21 | 2023 의재미술관 기획전 (제4전시실) 연장 전시 안내(~08.20.… | 2023-06-14 | 2023 의재미술관 사생대회 성황리에 종료 | 2023-06-11,verified,118,http 200; text extracted; event name match; institution title match; start date match; exhibition keyword; followed redirect,https://www.uijae.org/,200,2026-05-02 12:56
inst-02185,의재미술관,http://www.uijae.org/,http://www.uijae.org/user/exhibition,1,http://www.uijae.org/user/exhibition,"[기획전] 우리, 하늘만큼 땅만큼","의재와의 아름다운 동행> | 2026-03-03 ~ 2026-07-31 | 지난전시 | [기획전] 우리, 하늘만큼 땅만큼 | 2025-08-29 ~ 2025-11-30 | 지난전시 | [기획전] 꽃 피고 물 흐르니 - 의재, 목재 형제전",2026-03-03,2026-07-31,unknown,,0.88,"의재와의 아름다운 동행> | 2026-03-03 ~ 2026-07-31 | 지난전시 | [기획전] 우리, 하늘만큼 땅만큼 | 2025-08-29 ~ 2025-11-30 | 지난전시 | [기획전] 꽃 피고 물 흐르니 - 의재, 목재 형제전",verified,128,http 200; text extracted; event name match; institution title match; start date match; end date match; exhibition keyword; followed redirect,https://www.uijae.org/user/exhibition,200,2026-05-02 12:56
inst-02211,조명박물관,http://www.lighting-museum.com/,http://www.lighting-museum.com/,1,http://www.lighting-museum.com/,2026년 제14회 필룩스 라이트아트 공모전 선정 작가 노상희 개인전 <고요의 구조>,공지사항 | 제목 | 작성일 | 2026년 제14회 필룩스 라이트아트 공모전 선정 작가 노상희 개인전 <고요의 구조> | 2026.04.07 | 2026년 박물관 냉난방기 및 공조 교체로 인한 임시 휴관 안내 | 2026.03.25,2026-04-07,,unknown,,0.88,공지사항 | 제목 | 작성일 | 2026년 제14회 필룩스 라이트아트 공모전 선정 작가 노상희 개인전 <고요의 구조> | 2026.04.07 | 2026년 박물관 냉난방기 및 공조 교체로 인한 임시 휴관 안내 | 2026.03.25,verified,93,"http 200; text extracted; event name match; institution title match; start date match; exhibition keyword; negative signal: captcha, robot; followed redirect",https://www.lighting-museum.com/,200,2026-05-02 12:56
inst-02211,조명박물관,http://www.lighting-museum.com/,http://www.lighting-museum.com/,1,http://www.lighting-museum.com/,공모전 선정 작가 개인전,2026년 제15회 필룩스 라이트아트 전시 공모 | 2026.01.22 | 박물관은 지금 | 공모전 선정 작가 개인전 | 노상희 ‘고요의 구조’ | 제14회 필룩스 라이트아트 공모전 선정 작가 ‘노상희’ 개인전을 4월17일부터 6월 28일까지 개최합니다. | 공연,2026-01-22,,unknown,,0.88,2026년 제15회 필룩스 라이트아트 전시 공모 | 2026.01.22 | 박물관은 지금 | 공모전 선정 작가 개인전 | 노상희 ‘고요의 구조’ | 제14회 필룩스 라이트아트 공모전 선정 작가 ‘노상희’ 개인전을 4월17일부터 6월 28일까지 개최합니다. | 공연,verified,93,"http 200; text extracted; event name match; institution title match; start date match; exhibition keyword; negative signal: captcha, robot; followed redirect",https://www.lighting-museum.com/,200,2026-05-02 12:56
inst-02211,조명박물관,http://www.lighting-museum.com/,http://www.lighting-museum.com/,1,http://www.lighting-museum.com/,제14회 필룩스 라이트아트 공모전 선정 작가 ‘노상희’ 개인전을 4월17일부터 6월 28일까지 개최합니다.,박물관은 지금 | 공모전 선정 작가 개인전 | 노상희 ‘고요의 구조’ | 제14회 필룩스 라이트아트 공모전 선정 작가 ‘노상희’ 개인전을 4월17일부터 6월 28일까지 개최합니다. | 공연 | 반딧불이의 모험 | 기간 : 2026.04.11~2026.06.28,2026-04-11,2026-06-28,unknown,,0.95,박물관은 지금 | 공모전 선정 작가 개인전 | 노상희 ‘고요의 구조’ | 제14회 필룩스 라이트아트 공모전 선정 작가 ‘노상희’ 개인전을 4월17일부터 6월 28일까지 개최합니다. | 공연 | 반딧불이의 모험 | 기간 : 2026.04.11~2026.06.28,verified,103,"http 200; text extracted; event name match; institution title match; start date match; end date match; exhibition keyword; negative signal: captcha, robot; followed redirect",https://www.lighting-museum.com/,200,2026-05-02 12:56
inst-02231,갤러리 산,https://youtube.com/@gallery-san,https://youtube.com/@gallery-san,1,https://youtube.com/@gallery-san,"제2회 심지현 개인전 “여행, 어디쯤 우리는... ” 2025.9.13.(토)~2025.9.20.(토) 초대일시 : 2025.9.13.토 PM","gallery-san | ? | 8개월 전 | 제2회 심지현 개인전 “여행, 어디쯤 우리는... ” 2025.9.13.(토)~2025.9.20.(토) 초대일시 : 2025.9.13.토 PM | 17:00 | 장 소 갤러리-山 용인시 처인구 금령로56번길5-2, 두보빌딩 305호(김량장동) 연 락 처 T.031-321-5538 이 메 일 artcenter-san@naver.com “여행, 어디쯤 우리는... ”이번 전시는 스마트폰 Art story 세상밖 이야기를 담아 순수함이 남아있는 동심의 눈으로 바라볼 수 있는 청소년의 감성과 ",2025-09-13,,unknown,,0.95,"gallery-san | ? | 8개월 전 | 제2회 심지현 개인전 “여행, 어디쯤 우리는... ” 2025.9.13.(토)~2025.9.20.(토) 초대일시 : 2025.9.13.토 PM | 17:00 | 장 소 갤러리-山 용인시 처인구 금령로56번길5-2, 두보빌딩 305호(김량장동) 연 락 처 T.031-321-5538 이 메 일 artcenter-san@naver.com “여행, 어디쯤 우리는... ”이번 전시는 스마트폰 Art story 세상밖 이야기를 담아 순수함이 남아있는 동심의 눈으로 바라볼 수 있는 청소년의 감성과 ",likely_false,24,"http 200; text extracted; event tokens: 20; exhibition keyword; negative signal: 404, captcha, robot, 로그인; followed redirect",https://www.youtube.com/@gallery-san,200,2026-05-02 12:56
inst-02235,여주미술관,http://yeojuartmuseum.com/,http://yeojuartmuseum.com/,1,http://yeojuartmuseum.com/,‘제2회 여주시 아름다운 정원 그림 그리기 대회’ 전시회 Let’s garden!,2022.10.19.~2022.12.11. | 최선호 저만치 혼자서 | 2022.10.19.~2022.12.11. | ‘제2회 여주시 아름다운 정원 그림 그리기 대회’ 전시회 Let’s garden! | 2022.07.13.~2022.08.14. | ‘제2회 여주시 아름다운 정원 그림 그리기 대회’ 전시회 Let’s garden! | 2022.07.13.~2022.08.14.,2022-10-19,,unknown,,0.95,2022.10.19.~2022.12.11. | 최선호 저만치 혼자서 | 2022.10.19.~2022.12.11. | ‘제2회 여주시 아름다운 정원 그림 그리기 대회’ 전시회 Let’s garden! | 2022.07.13.~2022.08.14. | ‘제2회 여주시 아름다운 정원 그림 그리기 대회’ 전시회 Let’s garden! | 2022.07.13.~2022.08.14.,verified,90,"http 200; text extracted; event name match; institution title match; start date match; exhibition keyword; negative signal: 404, forbidden, 로그인, 권한",http://yeojuartmuseum.com/,200,2026-05-02 12:56
inst-02251,전곡선사박물관,https://jgpm.ggcf.kr/,https://jgpm.ggcf.kr/,1,https://jgpm.ggcf.kr/,기획전《아름답고슬픈멸종동물이야기》 온라인 전시,B1 기획전시실 | 기간: | 2026-05-02(토) ~ 2026-11-01(일) | 기획전《아름답고슬픈멸종동물이야기》 온라인 전시 | 자세히보기 | 기간: | 2025-05-02(금),2026-05-02,,unknown,,0.95,B1 기획전시실 | 기간: | 2026-05-02(토) ~ 2026-11-01(일) | 기획전《아름답고슬픈멸종동물이야기》 온라인 전시 | 자세히보기 | 기간: | 2025-05-02(금),verified,90,http 200; text extracted; event name match; institution title match; start date match; exhibition keyword; negative signal: 로그인,https://jgpm.ggcf.kr/,200,2026-05-02 12:56
inst-02251,전곡선사박물관,https://jgpm.ggcf.kr/,https://jgpm.ggcf.kr/,1,https://jgpm.ggcf.kr/,기획전 《고기》 온라인 전시,자세히보기 | 기간: | 2025-05-02(금) | 기획전 《고기》 온라인 전시 | 자세히보기 | 기간: | 2023-10-21(토),2025-05-02,,unknown,,0.95,자세히보기 | 기간: | 2025-05-02(금) | 기획전 《고기》 온라인 전시 | 자세히보기 | 기간: | 2023-10-21(토),verified,90,http 200; text extracted; event name match; institution title match; start date match; exhibition keyword; negative signal: 로그인,https://jgpm.ggcf.kr/,200,2026-05-02 12:56
inst-02251,전곡선사박물관,https://jgpm.ggcf.kr/,https://jgpm.ggcf.kr/exhibitions,1,https://jgpm.ggcf.kr/exhibitions,기획전 <아름답고 슬픈 멸종동물 이야기>에서 이미 지구에서 사라져버린 동물들의 이야기와 위기에 처해있는 동물들을 만나보며 그들의 이야기에 공감해보세요.,성실화랑 | 기간 | 2025-05-02(금) | 기획전 <아름답고 슬픈 멸종동물 이야기>에서 이미 지구에서 사라져버린 동물들의 이야기와 위기에 처해있는 동물들을 만나보며 그들의 이야기에 공감해보세요. | #멸종 | # 성실화랑 | # 멸종위기동물그래픽아카이브,2025-05-02,,unknown,,0.88,성실화랑 | 기간 | 2025-05-02(금) | 기획전 <아름답고 슬픈 멸종동물 이야기>에서 이미 지구에서 사라져버린 동물들의 이야기와 위기에 처해있는 동물들을 만나보며 그들의 이야기에 공감해보세요. | #멸종 | # 성실화랑 | # 멸종위기동물그래픽아카이브,verified,90,http 200; text extracted; event name match; institution title match; start date match; exhibition keyword; negative signal: 로그인,https://jgpm.ggcf.kr/exhibitions,200,2026-05-02 12:56
inst-02251,전곡선사박물관,https://jgpm.ggcf.kr/,https://jgpm.ggcf.kr/exhibitions,1,https://jgpm.ggcf.kr/exhibitions,"기획전 <고기>는 약 250만 년 동안 이어진 인간 육식의 시작, 증거, 의미를 살펴보는 전시입니다.","전곡선사박물관 | 기간 | 2023-10-21(토) | 기획전 <고기>는 약 250만 년 동안 이어진 인간 육식의 시작, 증거, 의미를 살펴보는 전시입니다. | #선사시대 | # 음식문화 | # 고기",2023-10-21,,unknown,,0.95,"전곡선사박물관 | 기간 | 2023-10-21(토) | 기획전 <고기>는 약 250만 년 동안 이어진 인간 육식의 시작, 증거, 의미를 살펴보는 전시입니다. | #선사시대 | # 음식문화 | # 고기",verified,90,http 200; text extracted; event name match; institution title match; start date match; exhibition keyword; negative signal: 로그인,https://jgpm.ggcf.kr/exhibitions,200,2026-05-02 12:56
inst-02276,양평군립미술관,http://www.ymuseum.org/,http://www.ymuseum.org/,1,http://www.ymuseum.org/,2025 야외조각전,전시안내 | Exhibition | 현재전시 | 2025 야외조각전 | 2025-09-27 ~ | 2026-05-10 | 현재전시,2025-09-27,,unknown,,0.88,전시안내 | Exhibition | 현재전시 | 2025 야외조각전 | 2025-09-27 ~ | 2026-05-10 | 현재전시,likely_true,50,http 200; text extracted; institution title match,http://www.ymuseum.org/,200,2026-05-02 12:56
inst-02291,앙평아트로드포럼,http://yparf.org/,http://yparf.org/,1,http://yparf.org/,전시회 Exhibition,2024 양평아트로드포럼 정기전 양평 풍류 페스티벌 <두물결結>展 2024.8.28.-9.18. 오프닝: 2024.8.28. 오후 2시 | 양평아트포럼 기금 마련 특별전 <수장고를 열다>展 ◇ 오프닝 : 7월 14일(일) 오후 3시 / 카포레 4층 ◇ 특별이벤트 1. 미술작품 경매 및 프리마켓 7월 27일(토) 오후 2시~4시 2. 프리마켓 8월 10일(토) 오후 2시~5시 □ 일시 : 2024년 7월 14일~8월 14일 □ 장소 : 카포레 4층 및 야외공간 □ 주최 : 양평아트로드포럼 □ 주관 : 카포레 / 좋은눈안과 | 2025,2024-08-28,,free,무료,0.95,2024 양평아트로드포럼 정기전 양평 풍류 페스티벌 <두물결結>展 2024.8.28.-9.18. 오프닝: 2024.8.28. 오후 2시 | 양평아트포럼 기금 마련 특별전 <수장고를 열다>展 ◇ 오프닝 : 7월 14일(일) 오후 3시 / 카포레 4층 ◇ 특별이벤트 1. 미술작품 경매 및 프리마켓 7월 27일(토) 오후 2시~4시 2. 프리마켓 8월 10일(토) 오후 2시~5시 □ 일시 : 2024년 7월 14일~8월 14일 □ 장소 : 카포레 4층 및 야외공간 □ 주최 : 양평아트로드포럼 □ 주관 : 카포레 / 좋은눈안과 | 2025,likely_false,8,"http 200; text extracted; negative signal: 404, captcha; followed redirect",https://yangpyeongartroadforum.my.canva.site/,200,2026-05-02 12:56
inst-02291,앙평아트로드포럼,http://yparf.org/,http://yparf.org/,1,http://yparf.org/,아트페어 Artfair,참여작가 5명 | 참여작가 1명 | 참여작가 9명 | 아트페어 Artfair | 참여작가 Artist | 2022 강상강하 아트페어 | 2022.11.2.-12.30,2022-11-02,,unknown,,0.88,참여작가 5명 | 참여작가 1명 | 참여작가 9명 | 아트페어 Artfair | 참여작가 Artist | 2022 강상강하 아트페어 | 2022.11.2.-12.30,likely_false,8,"http 200; text extracted; negative signal: 404, captcha; followed redirect",https://yangpyeongartroadforum.my.canva.site/,200,2026-05-02 12:56
inst-02291,앙평아트로드포럼,http://yparf.org/,http://yparf.org/,1,http://yparf.org/,2022 강상강하 아트페어,참여작가 9명 | 아트페어 Artfair | 참여작가 Artist | 2022 강상강하 아트페어 | 2022.11.2.-12.30 | 사진자료 Album | (개막식)2025양평아트페스타_作作하다 2025.10.01.-10.12,2022-11-02,,unknown,,0.88,참여작가 9명 | 아트페어 Artfair | 참여작가 Artist | 2022 강상강하 아트페어 | 2022.11.2.-12.30 | 사진자료 Album | (개막식)2025양평아트페스타_作作하다 2025.10.01.-10.12,likely_false,8,"http 200; text extracted; negative signal: 404, captcha; followed redirect",https://yangpyeongartroadforum.my.canva.site/,200,2026-05-02 12:56
inst-02338,우리미술관,http://www.wooriart.co.kr/,http://www.wooriart.co.kr/,1,http://www.wooriart.co.kr/,우리미술관 개관 특별전시 II: 괭이부리말 사진전,우리 마을 | 2026-05-12 ~ 2026-06-16 | 과거전시 | 우리미술관 개관 특별전시 II: 괭이부리말 사진전 | 2026-03-19 ~ 2026-04-30 | 현재전시 | 우리미술관 개관 특별전시 I: 우리미술관 소장품전,2026-05-12,2026-06-16,unknown,,0.95,우리 마을 | 2026-05-12 ~ 2026-06-16 | 과거전시 | 우리미술관 개관 특별전시 II: 괭이부리말 사진전 | 2026-03-19 ~ 2026-04-30 | 현재전시 | 우리미술관 개관 특별전시 I: 우리미술관 소장품전,verified,125,http 200; text extracted; event name match; institution title match; start date match; end date match; exhibition keyword,http://www.wooriart.co.kr/,200,2026-05-02 12:57
inst-02360,인천광역시교육청학생교육문화회관,http://www.iecs.go.kr/,http://www.iecs.go.kr/,1,http://www.iecs.go.kr/,[가온갤러리] 기획전 <안 inside전> - 오래된 시(Old Poem),"2026-03-19 | 인천청소년자치학교 SINCE 2020 은하수학교 리플렛 | 2026-01-08 | [가온갤러리] 기획전 <안 inside전> - 오래된 시(Old Poem) | 인천광역시교육청학생교육문화회관은 가온갤러리 기획전 '안 inside전 - 오래된 시 Old Poem' 전시를 2026년 1월 10일(토)까지 연장한다. 이 전시는 1980년대 초 인천 현대미술상황전에서 시작된 '안전(安展)’의 긴 역사와 정신을 바탕으로, 서로의 예술적 결을 존중하며 오랜 시간 함께해 온 15명의 작가들이 선보이는 전시이다. 전시장에는",2026-03-19,,unknown,,0.88,"2026-03-19 | 인천청소년자치학교 SINCE 2020 은하수학교 리플렛 | 2026-01-08 | [가온갤러리] 기획전 <안 inside전> - 오래된 시(Old Poem) | 인천광역시교육청학생교육문화회관은 가온갤러리 기획전 '안 inside전 - 오래된 시 Old Poem' 전시를 2026년 1월 10일(토)까지 연장한다. 이 전시는 1980년대 초 인천 현대미술상황전에서 시작된 '안전(安展)’의 긴 역사와 정신을 바탕으로, 서로의 예술적 결을 존중하며 오랜 시간 함께해 온 15명의 작가들이 선보이는 전시이다. 전시장에는",likely_false,23,http 200; followed redirect,https://www.iecs.go.kr/,200,2026-05-02 12:57
inst-02360,인천광역시교육청학생교육문화회관,http://www.iecs.go.kr/,http://www.iecs.go.kr/,1,http://www.iecs.go.kr/,기획전) 태초의 기억x알레고리xAI,대공연장(싸리재홀) | 2026-04-21(화) ~ 2026-04-24(금) | 전시 | 기획전) 태초의 기억x알레고리xAI | 가온갤러리 | 2026-04-21(화) ~ 2026-05-08(금) | 공연,2026-04-21,,unknown,,0.88,대공연장(싸리재홀) | 2026-04-21(화) ~ 2026-04-24(금) | 전시 | 기획전) 태초의 기억x알레고리xAI | 가온갤러리 | 2026-04-21(화) ~ 2026-05-08(금) | 공연,likely_false,23,http 200; followed redirect,https://www.iecs.go.kr/,200,2026-05-02 12:57
