domain,fail_count,stages,error_types,last_institution,sample_url,sample_message
museum.seongnam.go.kr,3,homepage,RuntimeError,성남시 박물관,http://museum.seongnam.go.kr/,HTTP request failed after retries: <urlopen error [SSL: SSLV3_ALERT_HANDSHAKE_FAILURE] sslv3 alert handshake failure (_ssl.c:1081)>
www.sidoproject.com,3,homepage,RuntimeError,아누 행궁,https://www.sidoproject.com/,HTTP request failed after retries: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate (_ssl.c:1081)>
한국서예명가.com,3,homepage,UnicodeEncodeError,한국서예명가,http://한국서예명가.com/,'latin-1' codec can't encode characters in position 0-5: ordinal not in range(256)
hr07200,3,homepage,RuntimeError,화랑간판,https://hr07200/,HTTP request failed after retries: <urlopen error [Errno 11001] getaddrinfo failed>
www.hanseul2012.blog.me,3,homepage,RuntimeError,한슬서예,http://www.hanseul2012.blog.me/,HTTP request failed after retries: <urlopen error timed out>
www.humaxartroom.com,3,homepage,RuntimeError,휴맥스 아트룸,https://www.humaxartroom.com/,HTTP request failed after retries: <urlopen error [Errno 11001] getaddrinfo failed>
www.gallerybaq.com,3,homepage,RuntimeError,갤러리 백,http://www.gallerybaq.com/,HTTP request failed after retries: <urlopen error [Errno 11001] getaddrinfo failed>
greenerymu.co.kr,3,homepage,RuntimeError,그리너리뮤,http://greenerymu.co.kr/,HTTP request failed after retries: <urlopen error [Errno 11001] getaddrinfo failed>
culture.nccmcoop.org,3,homepage,RuntimeError,터사랑생협문화센터,http://culture.nccmcoop.org/,HTTP request failed after retries: <urlopen error [Errno 11001] getaddrinfo failed>
www.newsfair.net,3,homepage,RuntimeError,뉴스페어,http://www.newsfair.net/,HTTP request failed after retries: <urlopen error [Errno 11001] getaddrinfo failed>
www.alldaykorea.net,3,homepage,HTTPError,ADK SPACE,https://www.alldaykorea.net/,HTTP Error 403: Forbidden
www.ujbcc.or.kr,3,homepage,RuntimeError,의정부문화원,http://www.ujbcc.or.kr/,HTTP request failed after retries: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1081)>
www.ujbhanc.co.kr,3,homepage,RuntimeError,한국문화센터 의정부지부,http://www.ujbhanc.co.kr/,HTTP request failed after retries: <urlopen error [Errno 11001] getaddrinfo failed>
www.doonamooartcube.com,3,homepage,RuntimeError,두나무 아트큐브,http://www.doonamooartcube.com/,HTTP request failed after retries: <urlopen error [Errno 11001] getaddrinfo failed>
naver.me,3,sitemap,HTTPError,갤러리 앨리스,https://naver.me/sitemap.xml,HTTP Error 404: Not Found
artnfair.com,3,homepage,RuntimeError,아트앤페어,http://artnfair.com/,HTTP request failed after retries: <urlopen error [Errno 11001] getaddrinfo failed>
www.ahngookfoundation.com,3,homepage,RuntimeError,재단법인 안국문화재단 AG갤러리,https://www.ahngookfoundation.com/,HTTP request failed after retries: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate (_ssl.c:1081)>
www.ayac.or.kr,3,homepage,RuntimeError,평촌아트홀,http://www.ayac.or.kr/,HTTP request failed after retries: <urlopen error [SSL: SSLV3_ALERT_HANDSHAKE_FAILURE] sslv3 alert handshake failure (_ssl.c:1081)>
dolsukmuseum.net,3,homepage,RuntimeError,돌석도예전시관,http://dolsukmuseum.net/,HTTP request failed after retries: <urlopen error [Errno 11001] getaddrinfo failed>
art.daelim.ac.kr,3,homepage,RuntimeError,대림대학교대림아트홀,http://art.daelim.ac.kr/,HTTP request failed after retries: <urlopen error [Errno 11001] getaddrinfo failed>
sangsangplay.kr,3,homepage,RuntimeError,상상아트센터,http://sangsangplay.kr/,HTTP request failed after retries: <urlopen error [Errno 11001] getaddrinfo failed>
water.bucheon.go.kr,3,homepage,HTTPError,부천물박물관,http://water.bucheon.go.kr/site/homepage/menu/viewMenu,HTTP Error 400: Bad Request
bike.bucheon.go.kr,3,homepage,HTTPError,부천시자전거문화센터,http://bike.bucheon.go.kr/site/main/,HTTP Error 404: Not Found
www.agapair.com,3,homepage,RuntimeError,아가페어,http://www.agapair.com/,HTTP request failed after retries: <urlopen error [Errno 11001] getaddrinfo failed>
aircontube.blog.me,3,homepage,RuntimeError,에어컨전용배관 전시장,http://aircontube.blog.me/,HTTP request failed after retries: <urlopen error timed out>
www.jimodel.com,3,homepage,RuntimeError,JI전시비전,http://www.jimodel.com/,HTTP request failed after retries: <urlopen error [Errno 11001] getaddrinfo failed>
www.gm-arte.or.kr,3,homepage,RuntimeError,광명문화예술교육지원센터,http://www.gm-arte.or.kr/,HTTP request failed after retries: <urlopen error [Errno 11001] getaddrinfo failed>
www.오리서원.com,3,homepage,UnicodeEncodeError,오리서원,http://www.오리서원.com/,'latin-1' codec can't encode characters in position 4-7: ordinal not in range(256)
living.hcf.or.kr,3,sitemap,HTTPError,화성시생활문화센터,https://living.hcf.or.kr/sitemap.xml,HTTP Error 400: Bad Request
pccf.or.kr,3,sitemap,HTTPError,평택시문화재단,http://pccf.or.kr/sitemap.xml,HTTP Error 404:
www.gensco.co.kr,3,homepage,RuntimeError,젠스코 평택전시장,http://www.gensco.co.kr/,HTTP request failed after retries: <urlopen error [Errno 11001] getaddrinfo failed>
www.kogas.or.kr,3,homepage,HTTPError,한국가스공사 가스과학관,http://www.kogas.or.kr/portal/contents.do,HTTP Error 404: Not found
hwarang-asn.es.kr,3,homepage,RuntimeError,화랑초등학교,http://hwarang-asn.es.kr/,HTTP request failed after retries: <urlopen error [Errno 11001] getaddrinfo failed>
www.종이미술관.com,3,homepage,UnicodeEncodeError,종이미술관,http://www.종이미술관.com/,'latin-1' codec can't encode characters in position 4-8: ordinal not in range(256)
www.sesaconsultant.com,3,homepage,RuntimeError,세사금강씨앤비,http://www.sesaconsultant.com/,HTTP request failed after retries: <urlopen error [Errno 11001] getaddrinfo failed>
www.incheoncvb.co.kr,3,homepage,RuntimeError,인천컨벤션뷰로,http://www.incheoncvb.co.kr/,HTTP request failed after retries: <urlopen error [Errno 11001] getaddrinfo failed>
fluxel.net,3,homepage,RuntimeError,플럭셀,https://fluxel.net/,"HTTP request failed after retries: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'fluxel.net'. (_ssl.c:1081)>"
www.mhgallery.kr,3,homepage,RuntimeError,엠에이치갤러리,https://www.mhgallery.kr/,HTTP request failed after retries: <urlopen error [SSL: TLSV1_ALERT_INTERNAL_ERROR] tlsv1 alert internal error (_ssl.c:1081)>
www.koaashow.com,3,homepage,RuntimeError,코아쇼,http://www.koaashow.com/,HTTP request failed after retries: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1081)>
goyangjobcafe.kr,3,homepage,RuntimeError,고양시청년공간 내일꿈제작소,http://goyangjobcafe.kr/,HTTP request failed after retries: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1081)>
www.nikplace.com,3,homepage,HTTPError,닉플레이스 갤러리,http://www.nikplace.com/,HTTP Error 509: status code 509
www.ingigong.com,3,homepage,RuntimeError,페어플랫,http://www.ingigong.com/,HTTP request failed after retries: <urlopen error [Errno 11001] getaddrinfo failed>
logoscenter.kr,3,homepage,RuntimeError,로고스센터,http://logoscenter.kr/,HTTP request failed after retries: <urlopen error timed out>
sc.gccity.go.kr,3,homepage,RuntimeError,과천시디지털창작소,https://sc.gccity.go.kr/LearnInfo/LearnInfo_List.asp,HTTP request failed after retries: <urlopen error [Errno 11001] getaddrinfo failed>
www.leeokjamuyong.co.kr,3,homepage,RuntimeError,이서예전통무용학원,http://www.leeokjamuyong.co.kr/,HTTP request failed after retries: <urlopen error [Errno 11001] getaddrinfo failed>
www.gurimh.or.kr,3,homepage,HTTPError,구리문화원,http://www.gurimh.or.kr/,HTTP Error 403: Forbidden
www.nyj.go.kr,3,page,HTTPError,남양주시립박물관,https://www.nyj.go.kr/museum/selectTnResrceListU.do,HTTP Error 404: Not Found
www.yedangmuseum.com,3,homepage,RuntimeError,예당국악박물관,https://www.yedangmuseum.com/,HTTP request failed after retries: <urlopen error [Errno 11001] getaddrinfo failed>
www.nyj.or.kr,3,homepage,RuntimeError,남양주문화원,https://www.nyj.or.kr/,HTTP request failed after retries: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1081)>
www.mathculture.kr,3,homepage,RuntimeError,수학문화원,http://www.mathculture.kr/,HTTP request failed after retries: <urlopen error [Errno 11002] getaddrinfo failed>
seizethehome.com,3,homepage,RuntimeError,시즈더홈,http://seizethehome.com/,HTTP request failed after retries: <urlopen error [Errno 11001] getaddrinfo failed>
www.hstree.org,3,homepage,RuntimeError,다원이음터,https://www.hstree.org/foundation/dawonGreeting.do,HTTP request failed after retries: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1081)>
ssei.sen.go.kr,2,sitemap,HTTPError,서울특별시교육청융합과학교육원 남부분원,https://ssei.sen.go.kr/sitemap.xml,HTTP Error 404: Not Found
horimmuseum.org,2,homepage,HTTPError,호림아트센터,http://horimmuseum.org/artcenter/,HTTP Error 404: Not Found
sma.sbculture.or.kr,2,sitemap,HTTPError,성북어린이미술관 꿈자람,https://sma.sbculture.or.kr/sitemap.xml,HTTP Error 404:
korean.visitkorea.or.kr,2,homepage,HTTPError,관광안내전시관,https://korean.visitkorea.or.kr/other/hub_01.html,HTTP Error 404: 404
www.taeil.org,2,homepage,RuntimeError,전태일기념관,http://www.taeil.org/,HTTP request failed after retries: <urlopen error [WinError 10061] 대상 컴퓨터에서 연결을 거부했으므로 연결하지 못했습니다>
arisu.seoul.go.kr,2,homepage,HTTPError,수도박물관,https://arisu.seoul.go.kr/home/sub,HTTP Error 404: Not Found
museum.konkuk.ac.kr,2,homepage,HTTPError,건국대학교 박물관,http://museum.konkuk.ac.kr/,"HTTP Error 308: The HTTP server returned a redirect error that would lead to an infinite loop.
The last 30x error message was:
Unknown"
www.common-ground.co.kr,2,page,HTTPError,커먼그라운드,http://www.common-ground.co.kr/play/event.html,HTTP Error 404: Not Found
www.j-bug.co.kr,2,page,HTTPError,한강플플,https://www.j-bug.co.kr/common_files/program_content.asp,HTTP Error 500: Internal Server Error
www.jfac.or.kr,2,sitemap,HTTPError,무계원,https://www.jfac.or.kr/sitemap.xml,HTTP Error 404: Not Found
sites.google.com,2,sitemap,HTTPError,홍익캘리그라피서예교육센터,https://sites.google.com/sitemap.xml,HTTP Error 404: Not Found
www.sb.go.kr,2,sitemap,HTTPError,문화공간이육사,https://www.sb.go.kr/sitemap.xml,HTTP Error 404: Not Found
didong.kr,2,sitemap,HTTPError,서울디지털동행플라자 강동센터,https://didong.kr/sitemap.xml,HTTP Error 404: Not Found
www.geumcheon.go.kr,2,page,HTTPError,시흥행궁전시관,https://www.geumcheon.go.kr/haenggung/newsList.do,HTTP Error 404: Not Found
www.pairpace.com,2,page,HTTPError,준비된사람들 페어피스,http://www.pairpace.com/eventDetails,HTTP Error 500:
www.gm.go.kr,2,page,HTTPError,라스코전시관,http://www.gm.go.kr/gs/eventPblprfrList.do,HTTP Error 404: Not Found
www.kyungyon.co.kr,2,page,HTTPError,경연전람,http://www.kyungyon.co.kr/www.DarkFactory.co.kr,HTTP Error 404: Not Found
www.dongjaktv.net,2,page,HTTPError,동작문화원,http://www.dongjaktv.net/festival_event/festival.aspx,HTTP Error 500: Internal Server Error
platform-l.org,2,page,HTTPError,플랫폼엘,https://platform-l.org/exhibition/detail,HTTP Error 400: 400
www.kwmuseum.org,2,page,HTTPError,경운박물관,http://www.kwmuseum.org/shop_view/,HTTP Error 404: Not Found
www.sgnc.or.kr,2,page,HTTPError,강남문화원,http://www.sgnc.or.kr/event.asp,HTTP Error 500: Internal Server Error
life.gangnam.go.kr,2,sitemap,HTTPError,대치2동복합문화센터,http://life.gangnam.go.kr/sitemap.xml,HTTP Error 404: Not Found
pdcc.co.kr,2,page,HTTPError,팔달문화센터,http://pdcc.co.kr/base/user/event/list,HTTP Error 500: 500
www.yp21.go.kr,2,homepage,HTTPError,황순원문학촌소나기마을,http://www.yp21.go.kr/museumhub/sub.do,HTTP Error 400: Bad Request
memory.ujbcc.or.kr,2,page,HTTPError,의정부기억저장소,http://memory.ujbcc.or.kr/index/magazineview,HTTP Error 500: Internal Server Error
www.rococosofa.com,2,homepage,HTTPError,로코코소파 동탄전시장,http://www.rococosofa.com/contents/map6.html,HTTP Error 404: Not Found
museum.ajou.ac.kr,2,page,HTTPError,아주대학교 도구박물관,http://museum.ajou.ac.kr/museum/guide/permanent-exhibition05.do,HTTP Error 404:
www.tliart.co.kr,2,sitemap,HTTPError,느루,http://www.tliart.co.kr/sitemap.xml,HTTP Error 404: Not Found
culture.newcore.co.kr,2,homepage,RuntimeError,NC백화점 문화센터 야탑점,http://culture.newcore.co.kr/sitemap.xml,HTTP request failed after retries: <urlopen error timed out>
saveculture.savezone.co.kr,2,sitemap,HTTPError,세이브존문화센터 광명점,http://saveculture.savezone.co.kr/sitemap.xml,HTTP Error 404: Not Found
www.bucheon.go.kr,2,homepage,HTTPError,심곡천 네모갤러리,http://www.bucheon.go.kr/sitemap.xml,HTTP Error 404: Not Found
www.hmoka.org,2,sitemap,HTTPError,모카가든,https://www.hmoka.org/sitemap.xml,HTTP Error 404: Not Found
www.dream10.org,2,homepage,HTTPError,드림키즈빌리지,http://www.dream10.org/pud/index.php,HTTP Error 404: Not Found
www.haeum-saedeul.com,2,sitemap,HTTPError,고양시 예술창작공간 해움,https://www.haeum-saedeul.com/sitemap.xml,HTTP Error 404: Not Found
www.gcf.or.kr,2,page,HTTPError,김포미디어아트센터,https://www.gcf.or.kr/gmac/exhibition/list.do,HTTP Error 400:
www.computermuseum.or.kr,2,page,HTTPError,대한컴퓨터박물관,http://www.computermuseum.or.kr/collections/showing/showing_2.php,HTTP Error 404: Not Found
osan.go.kr,2,page,HTTPError,오산문화재단,http://osan.go.kr/arts/contents.do,HTTP Error 400: Required String parameter 'mId' is not present
www.osan.go.kr,2,page,HTTPError,오산장터커뮤니티센터,https://www.osan.go.kr/arts/contents.do,HTTP Error 400: Required String parameter 'mId' is not present
www.aviation.or.kr,1,sitemap,HTTPError,국립항공박물관,http://www.aviation.or.kr/sitemap.xml,HTTP Error 404: 404
www.csc.go.kr,1,sitemap,HTTPError,국립어린이과학관,http://www.csc.go.kr/sitemap.xml,HTTP Error 404:
www.kdemo.or.kr,1,sitemap,HTTPError,민주화운동기념관,https://www.kdemo.or.kr/sitemap.xml,HTTP Error 404: 404
www.kimkoomuseum.org,1,sitemap,HTTPError,백범김구기념관,http://www.kimkoomuseum.org/sitemap.xml,HTTP Error 404: Not Found
www.sonkeechung.com,1,sitemap,HTTPError,손기정기념관,http://www.sonkeechung.com/sitemap.xml,HTTP Error 404: 404
www.artmuseums.or.kr,1,sitemap,HTTPError,한국사립미술관협회,http://www.artmuseums.or.kr/sitemap.xml,HTTP Error 404: Not Found
seoulmuseum.org,1,sitemap,HTTPError,석파정 서울미술관,http://seoulmuseum.org/sitemap.xml,HTTP Error 404: Not Found
www.caci.or.kr,1,sitemap,HTTPError,충무아트센터,http://www.caci.or.kr/sitemap.xml,HTTP Error 404: Not Found
www.lgart.com,1,sitemap,HTTPError,LG아트센터 서울,http://www.lgart.com/sitemap.xml,HTTP Error 404: Not Found
www.theraum.co.kr,1,sitemap,HTTPError,라움아트센터,http://www.theraum.co.kr/sitemap.xml,HTTP Error 404: Not Found
www.ilmin.org,1,sitemap,HTTPError,일민미술관,http://www.ilmin.org/sitemap.xml,HTTP Error 404: Not Found
www.hanwon.org,1,sitemap,HTTPError,한원미술관,http://www.hanwon.org/sitemap.xml,HTTP Error 404: Not Found
www.unitedgallery.co.kr,1,sitemap,HTTPError,유나이티드 갤러리,http://www.unitedgallery.co.kr/sitemap.xml,HTTP Error 404: Not Found
www.3scompany.kr,1,sitemap,HTTPError,갤러리 루미나리에,http://www.3scompany.kr/sitemap.xml,HTTP Error 404: Not Found
www.ddp.or.kr,1,sitemap,HTTPError,동대문디자인플라자,http://www.ddp.or.kr/sitemap.xml,HTTP Error 404: Not Found
artbookbogo.kr,1,sitemap,HTTPError,서울아트책보고,http://artbookbogo.kr/sitemap.xml,HTTP Error 404: 404
www.bongallery.com,1,sitemap,HTTPError,본화랑,http://www.bongallery.com/sitemap.xml,HTTP Error 404: Not Found
www.poscoartmuseum.org,1,sitemap,HTTPError,포스코미술관,http://www.poscoartmuseum.org/sitemap.xml,HTTP Error 404: Not Found
horiartspace.com,1,sitemap,HTTPError,호리아트스페이스,http://horiartspace.com/sitemap.xml,HTTP Error 404: Not Found
www.galleryis.com,1,sitemap,HTTPError,갤러리 이즈,http://www.galleryis.com/sitemap.xml,HTTP Error 404: Not Found
www.royalcopenhagen.co.kr,1,sitemap,HTTPError,전시 2026 로얄코펜하겐 테일러드 헤리티지,https://www.royalcopenhagen.co.kr/sitemap.xml,HTTP Error 404:
www.yunbonggil.or.kr,1,sitemap,HTTPError,매헌윤봉길의사기념관,http://www.yunbonggil.or.kr/sitemap.xml,HTTP Error 404: Not Found
